date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-02-17,90.0.4412.3 dev,932,912,931,880,735,87.0a1,965,958,912,861,720,120 preview,262,865,906,753,664,-,249,883,841,567,598
2021-02-18,90.0.4412.3 dev,932,912,931,880,735,87.0a1,965,959,913,861,720,120 preview,262,865,906,753,664,-,249,883,842,567,598
2021-02-19,90.0.4421.5 dev,947,914,932,976,735,87.0a1,965,960,913,861,720,120 preview,262,866,906,753,664,-,249,883,842,662,598
2021-02-20,90.0.4421.5 dev,947,914,932,976,735,87.0a1,965,960,913,861,720,120 preview,262,866,906,753,664,-,249,883,842,662,598
2021-02-21,90.0.4421.5 dev,947,914,932,976,735,87.0a1,965,961,913,861,720,120 preview,262,866,906,753,664,-,249,884,842,662,598
2021-02-22,90.0.4421.5 dev,941,914,932,976,735,87.0a1,965,961,913,861,720,120 preview,262,866,906,753,662,-,249,884,842,662,597
2021-02-23,90.0.4421.5 dev,947,915,932,976,735,88.0a1,965,962,913,861,720,120 preview,262,867,905,753,664,-,249,884,841,662,598
2021-02-24,90.0.4421.5 dev,947,915,932,976,735,88.0a1,965,962,913,861,722,120 preview,262,867,906,753,664,-,249,884,842,662,600
2021-02-25,90.0.4427.5 dev,963,915,932,976,735,88.0a1,966,962,913,861,722,120 preview,262,867,906,753,664,-,249,884,842,662,600
2021-02-26,90.0.4427.5 dev,963,916,932,976,735,88.0a1,966,964,913,861,722,121 preview,262,866,910,753,664,-,249,879,846,662,600
2021-02-27,90.0.4427.5 dev,963,916,932,976,735,88.0a1,966,964,913,861,722,121 preview,262,866,910,753,664,-,249,879,846,662,600
2021-03-01,90.0.4427.5 dev,963,916,932,976,735,88.0a1,966,964,913,861,722,121 preview,262,866,910,753,664,-,249,879,846,662,600
2021-03-02,90.0.4427.5 dev,963,916,932,976,735,88.0a1,966,964,913,861,722,121 preview,262,871,910,753,664,-,249,884,846,662,600
2021-03-03,90.0.4430.11 dev,968,916,931,880,735,88.0a1,966,964,913,861,722,121 preview,262,871,910,753,664,-,249,884,846,567,600
2021-03-04,90.0.4430.11 dev,968,916,931,880,735,88.0a1,972,964,913,861,722,121 preview,262,871,910,753,664,-,255,884,846,567,600
2021-03-05,90.0.4430.11 dev,968,916,931,880,735,88.0a1,972,964,913,861,722,121 preview,262,871,910,753,664,-,255,884,846,567,600
2021-03-06,90.0.4430.11 dev,968,916,931,880,735,88.0a1,972,964,912,861,722,121 preview,262,871,910,753,664,-,255,884,845,567,600
2021-03-07,90.0.4430.11 dev,968,916,931,880,735,88.0a1,972,964,913,861,722,121 preview,262,871,910,753,664,-,255,884,846,567,600
2021-03-09,90.0.4430.19 dev,968,916,931,880,735,88.0a1,972,964,913,861,722,121 preview,262,871,910,753,664,-,255,884,846,567,600
2021-03-10,90.0.4430.19 dev,968,916,931,880,735,88.0a1,972,964,912,861,722,121 preview,262,871,910,753,664,-,255,884,845,567,600
2021-03-11,90.0.4430.19 dev,968,918,931,880,735,88.0a1,972,968,913,861,722,121 preview,262,873,910,753,664,-,255,883,846,567,600
2021-03-12,91.0.4442.4 dev,968,919,932,976,735,88.0a1,972,968,913,861,722,122 preview,256,882,911,753,664,-,251,891,847,662,600
2021-03-13,91.0.4442.4 dev,968,919,932,976,735,88.0a1,972,968,913,861,722,122 preview,256,882,911,753,664,-,251,891,847,662,600
2021-03-15,91.0.4442.4 dev,968,919,932,976,735,88.0a1,972,968,913,861,722,122 preview,256,882,911,753,664,-,251,891,847,662,600
2021-03-16,91.0.4442.4 dev,968,919,932,976,735,88.0a1,972,968,913,861,722,122 preview,256,882,911,753,664,-,251,891,847,662,600
2021-03-17,91.0.4442.4 dev,968,919,932,976,735,88.0a1,972,968,913,861,722,122 preview,256,882,911,753,664,-,251,891,847,662,600
