date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-10-14,96.0.4664.9 dev,987,968,977,1000,931,95.0a1,976,983,898,892,918,125 preview,935,905,933,825,763,-,935,899,869,718,703
2021-10-15,96.0.4664.9 dev,987,968,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,779,-,935,900,869,718,759
2021-10-16,96.0.4664.9 dev,987,968,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,900,869,718,760
2021-10-18,96.0.4664.9 dev,987,968,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,900,869,718,760
2021-10-19,96.0.4664.9 dev,987,968,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,900,869,718,760
2021-10-20,96.0.4664.18 dev,987,968,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,900,869,718,760
2021-10-21,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,901,869,718,760
2021-10-22,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,901,869,718,760
2021-10-23,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,901,869,718,760
2021-10-24,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,934,825,780,-,935,901,870,718,760
2021-10-25,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,779,-,935,901,869,718,759
2021-10-26,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,780,-,935,901,869,718,760
2021-10-27,97.0.4676.0 dev,987,971,977,1000,971,95.0a1,976,985,898,892,967,125 preview,935,905,933,825,779,-,935,901,869,718,759
2021-10-28,97.0.4682.3 dev,987,971,977,1000,973,95.0a1,976,985,898,892,968,125 preview,935,905,933,825,779,-,935,901,869,718,759
2021-10-29,97.0.4682.3 dev,987,971,977,1000,973,95.0a1,976,985,898,892,969,125 preview,935,905,933,825,780,-,935,901,869,718,759
2021-10-30,97.0.4682.3 dev,987,971,977,1000,973,95.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-01,97.0.4682.3 dev,987,971,977,1000,973,95.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-02,97.0.4688.2 dev,987,971,977,1000,973,95.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-03,97.0.4688.2 dev,987,971,977,1000,973,96.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-04,97.0.4688.2 dev,987,971,977,1000,973,96.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-05,97.0.4688.2 dev,987,971,977,1000,973,96.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-06,97.0.4688.2 dev,987,971,977,1000,973,96.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-08,97.0.4688.2 dev,987,971,977,1000,973,96.0a1,976,985,898,892,969,125 preview,935,905,933,825,781,-,935,901,869,718,761
2021-11-09,97.0.4692.8 dev,987,971,977,1000,973,96.0a1,963,985,898,892,969,125 preview,948,905,933,825,781,-,935,901,869,718,761
2021-11-10,97.0.4692.8 dev,980,971,977,1000,973,96.0a1,963,985,911,892,969,125 preview,948,905,933,825,781,-,929,901,869,718,761
2021-11-11,97.0.4692.8 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,125 preview,948,905,933,825,781,-,935,901,869,718,761
2021-11-12,97.0.4692.8 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,125 preview,948,905,933,825,781,-,935,901,869,718,761
2021-11-13,97.0.4692.8 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,125 preview,948,905,933,825,781,-,935,901,869,718,761
2021-11-14,97.0.4692.8 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,125 preview,948,905,933,825,781,-,935,901,869,718,761
2021-11-15,97.0.4692.8 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,125 preview,948,905,933,825,781,-,935,901,869,718,761
2021-11-16,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,832,-,941,921,880,892,812
2021-11-17,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,946,930,963,1000,833,-,941,921,880,892,813
2021-11-18,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,832,-,941,921,880,892,812
2021-11-19,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,833,-,941,921,880,892,813
2021-11-23,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,833,-,941,921,880,892,813
2021-11-24,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,946,930,963,1000,833,-,941,921,880,892,813
2021-11-25,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,833,-,941,921,880,892,813
2021-11-26,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,833,-,941,921,880,892,813
2021-11-28,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,833,-,941,921,880,892,813
2021-11-29,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,832,-,941,921,880,892,812
2021-11-30,97.0.4692.20 dev,987,971,977,1000,973,96.0a1,963,985,911,892,969,135 preview,945,930,963,1000,832,-,941,921,880,892,812
2021-12-01,98.0.4736.0 dev,993,971,977,1000,973,96.0a1,970,985,911,892,969,135 preview,951,930,963,1000,833,-,941,921,880,892,813
2021-12-02,98.0.4736.0 dev,987,973,977,1000,973,96.0a1,970,987,912,892,969,135 preview,951,930,963,1000,833,-,935,923,881,892,813
2021-12-03,98.0.4736.0 dev,993,973,977,1000,973,96.0a1,970,987,912,892,969,135 preview,951,930,963,1000,833,-,941,923,881,892,813
2021-12-04,98.0.4736.0 dev,993,973,977,1000,973,96.0a1,970,988,912,892,969,135 preview,951,930,964,1000,833,-,941,923,882,892,813
2021-12-05,98.0.4736.0 dev,993,973,977,1000,973,96.0a1,970,988,912,892,969,135 preview,951,930,963,1000,833,-,941,923,881,892,813
2021-12-06,98.0.4736.0 dev,993,973,977,1000,973,96.0a1,970,988,912,892,969,135 preview,951,930,963,1000,833,-,941,923,881,892,813
2021-12-07,98.0.4736.0 dev,993,973,977,1000,973,97.0a1,970,989,912,892,969,135 preview,951,930,963,1000,833,-,941,923,881,892,813
2021-12-08,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,135 preview,951,930,963,1000,833,-,941,923,881,892,814
2021-12-09,98.0.4750.0 dev,987,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,947,931,881,892,827
2021-12-10,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-11,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-12,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-13,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-14,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,845,-,954,931,881,892,826
2021-12-15,98.0.4750.0 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-16,98.0.4758.9 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,845,-,954,931,881,892,826
2021-12-17,98.0.4758.9 dev,987,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,845,-,947,931,881,892,826
2021-12-18,98.0.4758.9 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-20,98.0.4758.9 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,136 preview,964,938,963,1000,846,-,954,931,881,892,827
2021-12-21,98.0.4758.9 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,939,963,1000,847,-,954,932,881,892,828
2021-12-22,98.0.4758.9 dev,993,973,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,939,963,1000,847,-,954,932,881,892,828
2021-12-23,98.0.4758.9 dev,993,978,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,944,963,1000,847,-,954,937,881,892,828
2021-12-25,98.0.4758.9 dev,993,978,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,944,963,1000,847,-,954,937,881,892,828
2021-12-26,98.0.4758.9 dev,993,978,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,944,963,1000,847,-,954,937,881,892,828
2021-12-29,98.0.4758.9 dev,993,978,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,944,963,1000,847,-,954,937,881,892,828
2021-12-30,98.0.4758.9 dev,993,978,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,944,963,1000,847,-,954,937,881,892,828
2021-12-31,98.0.4758.9 dev,993,978,978,1000,974,97.0a1,970,989,912,892,969,137 preview,964,944,963,1000,847,-,954,937,881,892,828
