date,chrome-version,chrome-interop-2021-aspect-ratio,chrome-interop-2021-flexbox,chrome-interop-2021-grid,chrome-interop-2021-position-sticky,chrome-interop-2021-transforms,firefox-version,firefox-interop-2021-aspect-ratio,firefox-interop-2021-flexbox,firefox-interop-2021-grid,firefox-interop-2021-position-sticky,firefox-interop-2021-transforms,safari-version,safari-interop-2021-aspect-ratio,safari-interop-2021-flexbox,safari-interop-2021-grid,safari-interop-2021-position-sticky,safari-interop-2021-transforms,interop-version,interop-interop-2021-aspect-ratio,interop-interop-2021-flexbox,interop-interop-2021-grid,interop-interop-2021-position-sticky,interop-interop-2021-transforms
2021-09-24,94.0.4606.54,961,970,975,1000,896,92.0.1,976,984,897,892,895,14.1.2 (15611.3.10.1.7),266,890,915,825,756,-,242,884,852,718,672
2021-09-25,94.0.4606.61,967,970,975,1000,903,92.0.1,976,984,898,892,905,14.1.2 (15611.3.10.1.7),266,890,915,825,759,-,248,884,853,718,676
2021-09-26,94.0.4606.61,967,970,975,1000,904,92.0.1,976,984,898,892,907,14.1.2 (15611.3.10.1.7),266,890,913,825,760,-,248,884,853,718,678
2021-09-28,94.0.4606.61,967,970,975,1000,904,92.0.1,976,984,898,892,907,14.1.2 (15611.3.10.1.7),266,890,913,825,760,-,248,884,853,718,678
2021-09-29,94.0.4606.61,961,970,975,1000,904,92.0.1,976,984,898,892,907,14.1.2 (15611.3.10.1.7),266,890,913,825,759,-,242,884,853,718,676
2021-09-30,94.0.4606.61,961,970,975,1000,904,92.0.1,976,984,898,892,907,14.1.2 (15611.3.10.1.7),266,890,915,825,760,-,242,884,853,718,678
2021-10-01,94.0.4606.71,967,970,975,1000,904,92.0.1,976,984,897,892,907,14.1.2 (15611.3.10.1.7),266,890,913,825,760,-,248,884,852,718,678
2021-10-02,94.0.4606.71,961,970,975,1000,904,92.0.1,976,984,898,892,907,14.1.2 (15611.3.10.1.7),266,890,915,825,760,-,242,884,853,718,678
2021-10-03,94.0.4606.71,967,970,975,1000,904,92.0.1,976,985,898,892,907,14.1.2 (15611.3.10.1.7),266,891,915,825,760,-,248,885,853,718,678
2021-10-05,94.0.4606.71,967,970,975,1000,904,92.0.1,976,985,897,892,907,14.1.2 (15611.3.10.1.7),266,891,915,825,760,-,248,885,852,718,678
2021-10-06,94.0.4606.71,961,970,975,1000,904,93.0,976,987,898,892,917,14.1.2 (15611.3.10.1.7),266,891,915,825,760,-,242,887,853,718,680
2021-10-07,94.0.4606.71,967,970,975,1000,904,93.0,976,987,898,892,917,14.1.2 (15611.3.10.1.7),266,891,913,825,760,-,248,887,853,718,680
2021-10-08,94.0.4606.81,967,970,975,1000,904,93.0,976,987,898,892,917,14.1.2 (15611.3.10.1.7),266,891,913,825,760,-,248,887,853,718,680
2021-10-12,94.0.4606.81,967,970,975,1000,904,93.0,976,987,898,892,917,14.1.2 (15611.3.10.1.7),266,891,913,825,760,-,248,887,853,718,680
2021-10-16,94.0.4606.81,961,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,913,825,777,-,242,886,853,718,736
2021-10-19,94.0.4606.81,967,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,913,825,777,-,248,886,853,718,736
2021-10-20,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,913,825,777,-,248,886,853,718,736
2021-10-21,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,913,825,777,-,248,886,853,718,736
2021-10-22,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,913,825,777,-,248,886,853,718,736
2021-10-23,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,915,825,777,-,248,886,853,718,736
2021-10-24,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,915,825,777,-,248,886,853,718,736
2021-10-25,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,913,825,777,-,248,886,853,718,736
2021-10-26,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,14.1.2 (15611.3.10.1.7),266,890,915,825,777,-,248,886,853,718,736
2021-10-27,95.0.4638.54,968,968,975,1000,944,93.0,976,985,898,892,965,15.0 (15612.1.29.41.4),958,910,956,968,780,-,941,901,879,861,738
2021-11-04,95.0.4638.69,968,968,975,1000,944,94.0,976,985,898,892,967,15.1 (15612.2.9.1.30),958,910,955,968,780,-,941,901,877,861,737
2021-11-05,95.0.4638.69,968,968,975,1000,944,94.0.1,976,985,898,892,967,15.1 (15612.2.9.1.30),958,910,955,968,781,-,941,901,877,861,738
2021-11-06,95.0.4638.69,968,968,975,1000,944,94.0.1,976,985,898,892,967,15.1 (15612.2.9.1.30),958,910,955,968,781,-,941,901,877,861,738
2021-11-07,95.0.4638.69,968,968,975,1000,944,94.0.1,976,985,898,892,967,15.1 (15612.2.9.1.30),958,910,955,968,781,-,941,901,877,861,738
2021-11-09,95.0.4638.69,962,968,975,1000,944,94.0.1,976,985,898,892,967,15.1 (15612.2.9.1.30),958,910,955,968,781,-,934,901,877,861,738
2021-11-10,95.0.4638.69,980,968,975,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-11,95.0.4638.69,980,968,975,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-12,95.0.4638.69,980,968,975,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-13,95.0.4638.69,980,968,975,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),945,910,955,968,781,-,941,901,877,861,738
2021-11-15,95.0.4638.69,980,968,975,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-16,96.0.4664.45,987,968,977,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-20,96.0.4664.45,987,968,977,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,956,968,781,-,941,901,879,861,738
2021-11-21,96.0.4664.45,987,968,977,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,956,968,781,-,941,901,879,861,738
2021-11-22,96.0.4664.45,980,968,977,1000,944,94.0.1,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,956,968,781,-,934,901,879,861,738
2021-11-24,96.0.4664.45,987,968,977,1000,944,94.0.2,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-25,96.0.4664.45,987,968,977,1000,944,94.0.2,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,780,-,941,901,877,861,737
2021-11-26,96.0.4664.45,987,968,977,1000,944,94.0.2,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,956,968,781,-,941,901,879,861,738
2021-11-27,96.0.4664.45,987,968,977,1000,944,94.0.2,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,955,968,781,-,941,901,877,861,738
2021-11-29,96.0.4664.45,980,968,977,1000,944,94.0.2,963,985,898,892,967,15.1 (15612.2.9.1.30),946,910,956,968,781,-,934,901,879,861,738
2021-12-01,96.0.4664.45,987,968,977,1000,944,94.0.2,963,985,898,892,967,15.1 (15612.2.9.1.30),945,910,956,968,781,-,941,901,879,861,738
2021-12-03,96.0.4664.45,987,970,977,1000,944,94.0.2,970,985,898,892,967,15.1 (15612.2.9.1.30),945,910,955,968,781,-,928,901,877,861,738
2021-12-04,96.0.4664.45,993,970,977,1000,944,94.0.2,970,985,898,892,967,15.1 (15612.2.9.1.30),951,910,955,968,781,-,941,901,877,861,738
2021-12-05,96.0.4664.45,993,970,977,1000,944,94.0.2,970,986,898,892,967,15.1 (15612.2.9.1.30),946,910,956,968,781,-,935,901,879,861,738
2021-12-06,96.0.4664.45,993,970,977,1000,944,94.0.2,970,986,898,892,967,15.1 (15612.2.9.1.30),945,910,955,968,781,-,935,901,877,861,738
2021-12-07,96.0.4664.93,987,970,977,1000,944,95.0,970,986,898,892,968,15.1 (15612.2.9.1.30),952,910,956,968,781,-,935,901,879,861,738
2021-12-08,96.0.4664.93,987,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),952,910,955,968,780,-,935,901,877,861,737
2021-12-10,96.0.4664.93,987,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),951,910,956,968,781,-,935,901,879,861,738
2021-12-11,96.0.4664.93,987,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),946,910,955,968,781,-,928,901,877,861,738
2021-12-12,96.0.4664.93,993,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),952,910,956,968,781,-,941,901,879,861,738
2021-12-13,96.0.4664.93,993,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),945,910,955,968,781,-,935,901,877,861,738
2021-12-14,96.0.4664.110,993,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),952,910,955,968,781,-,941,901,877,861,738
2021-12-15,96.0.4664.110,987,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),945,910,955,968,781,-,928,901,877,861,738
2021-12-16,96.0.4664.110,993,970,977,1000,944,95.0,970,987,898,892,968,15.1 (15612.2.9.1.30),945,910,956,968,780,-,935,901,879,861,737
2021-12-22,96.0.4664.110,993,970,977,1000,944,95.0.2,970,987,898,892,968,15.2 (15612.3.6.1.8),952,910,956,968,826,-,941,901,879,861,783
2021-12-23,96.0.4664.110,993,970,977,1000,944,95.0.2,970,987,898,892,968,15.2 (15612.3.6.1.8),946,910,956,968,826,-,935,901,879,861,783
2021-12-24,96.0.4664.110,993,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),952,914,956,968,826,-,941,901,879,861,783
2021-12-26,96.0.4664.110,993,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),951,914,955,968,826,-,941,901,877,861,783
2021-12-27,96.0.4664.110,987,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),951,914,956,968,826,-,935,901,879,861,783
2021-12-28,96.0.4664.110,993,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),952,914,956,968,826,-,941,901,879,861,783
2021-12-30,96.0.4664.110,993,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),946,914,956,968,826,-,935,901,879,861,783
2021-12-31,96.0.4664.110,993,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),952,914,956,968,826,-,941,901,879,861,783
2022-01-01,96.0.4664.110,993,975,977,1000,944,95.0.2,970,982,898,892,968,15.2 (15612.3.6.1.8),952,914,956,968,825,-,941,901,879,861,782
